product_name,quantity,selling_price,total_sales,brand_name,company,category_name,subcategory_name,bill_date,latitude,longitude,country,bill_ID
FORTUNE,1.0,516.0,516.0,FORTUNE,ADANI WILMAR,REFINED EDIBLE OILS-ALL PACKS,SOYABEAN,2020-01-06,34.092555299999994,-118.1458415,California,543
GITS,1.0,45.0,45.0,GITS,GITS FOOD PRODS,READY TO EAT,READY TO COOK SNACKS MIXES,2020-01-06,34.092555299999994,-118.1458415,California,543
HALDIRAM MOPLEEZ,2.0,4.75,9.5,HALDIRAM,HALDIRAM,SALTY SNACKS ,POTATO WAFERS,2020-01-06,34.092555299999994,-118.1458415,California,543
HARPIC,1.0,81.0,81.0,HARPIC,RECKITT BENCKISER,CLEANERS - FLOOR,LIQUIDS,2020-01-06,34.092555299999994,-118.1458415,California,543
PARACHUTE,1.0,66.5,66.5,PARACHUTE,MARICO INDS,COCONUT OIL PKTYP ,BRANDED,2020-01-06,34.092555299999994,-118.1458415,California,543
SAMS,1.0,110.0,110.0,SAMS,SAMS FOODS,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-06,34.092555299999994,-118.1458415,California,543
YELLOW DIAMOND RINGS,1.0,5.0,5.0,YELLOW DIAMOND,PRATAAP SNACKS PVT LTD,SALTY SNACKS ,EXTRUDED SNACKS,2020-01-06,34.092555299999994,-118.1458415,California,543
AMUL,1.0,118.0,118.0,AMUL,G C M M F,CHEESE        ,PROCESSED CHEESE,2020-01-06,33.57698001,-117.725426,California,544
DAIRY MILK,1.0,20.0,20.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-06,33.57698001,-117.725426,California,544
FORTUNE,1.0,120.0,120.0,FORTUNE,ADANI WILMAR,REFINED EDIBLE OILS-ALL PACKS,RICE BRAN,2020-01-06,33.57698001,-117.725426,California,544
GANDOUR,1.0,10.0,10.0,GANDOUR,GANDOUR INDIA FOOD PROCESSING,CHOCOLATE,COATED WAFER BISC,2020-01-06,33.57698001,-117.725426,California,544
LAYS AMERICAN STYLE,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-06,33.57698001,-117.725426,California,544
LUX JASMINE BLOOM,1.0,10.0,10.0,LUX,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-06,33.57698001,-117.725426,California,544
MONACO,1.0,30.0,30.0,MONACO,PARLE PRODS,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-06,33.57698001,-117.725426,California,544
MTR SPICY SAMBHAR,1.0,90.0,90.0,MTR,M T R FOOD PRODS,SPICES ,BLENDED,2020-01-06,33.57698001,-117.725426,California,544
NICE TIME,1.0,10.0,10.0,NICE TIME,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,33.57698001,-117.725426,California,544
SAMRAT,4.0,30.0,120.0,SAMRAT,PARAKH AGRO IND,PACKAGED ATTA ,SOOJI,2020-01-06,33.57698001,-117.725426,California,544
WAGH BAKRI INSTANT,1.0,140.0,140.0,WAGH BAKRI,GUJ TEA PROCESSORS,PACKAGED TEA,MAIN PACKS,2020-01-06,33.57698001,-117.725426,California,544
HIDE & SEEK CHOCOLATE CHIP,1.0,30.0,30.0,PARLE HIDE & SEEK,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,41.277553999999995,-80.774132,Ohio,545
SUNFEAST DARK FANTSY CHOCOFILS,1.0,30.0,30.0,SUNFEAST DARK FANTASY,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,41.277553999999995,-80.774132,Ohio,545
TATA SALT,1.0,18.5,18.5,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-06,41.277553999999995,-80.774132,Ohio,545
EVEREST,2.0,10.0,20.0,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-06,33.8395799,-117.8886747,California,546
ORBIT,1.0,4.9,4.9,ORBIT,WRIGLEY INDIA,CONFECTIONERY - TOTAL GUM,CHEWING GUMS,2020-01-06,33.8395799,-117.8886747,California,546
SENSODYNE,1.0,97.0,97.0,SENSODYNE,GLAXO SMITHKLINE,TOOTH PASTES,TOOTH PASTES,2020-01-06,33.86056975,-117.79228290000002,California,547
SUNFEAST SPECIAL CREAM CHOCO,1.0,5.0,5.0,SUNFEAST SPECIAL CREAM,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,33.86056975,-117.79228290000002,California,547
WARANA,3.0,22.67,68.01,WARANA,WARANA MILK & MILK PROD LTD,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-06,33.86056975,-117.79228290000002,California,547
MAGGI MASALA,2.0,12.0,24.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-06,33.86802786,-117.74815100000001,California,548
MAMY POKO PANTS STANDARD,2.0,9.0,18.0,MAMY POKO PANTS,UNICHARM INDIA PVT LTD,DIAPERS       ,DIAPERS       (8/93),2020-01-06,33.86802786,-117.74815100000001,California,548
RAMBANDHU PAPAD,1.0,45.0,45.0,RAMBANDHU,EMPIRE SPICES & FOOD,SPICES ,BLENDED,2020-01-06,33.86802786,-117.74815100000001,California,548
WAGH BAKRI PATTI LEAF,2.0,10.0,20.0,WAGH BAKRI,GUJ TEA PROCESSORS,PACKAGED TEA,MAIN PACKS,2020-01-06,33.86802786,-117.74815100000001,California,548
AASHIRVAAD WHOLE WHEAT,1.0,220.0,220.0,AASHIRVAAD,I T C,PACKAGED ATTA ,ATTA,2020-01-06,36.1083498,-80.097596,North Carolina,549
CHING'S SECRET,2.0,9.75,19.5,CHING'S SECRET,CAPITAL FOODS,SPICES ,BLENDED,2020-01-06,36.1083498,-80.097596,North Carolina,549
COLGATE DENTALCREAM,1.0,10.0,10.0,COLGATE DENTALCREAM,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-06,36.1083498,-80.097596,North Carolina,549
DAIRY MILK SILK,1.0,170.0,170.0,CADBURY DAIRY MILK,MONDELEZ INTERNATIONAL,CHOCOLATE,MOULDED,2020-01-06,36.1083498,-80.097596,North Carolina,549
EVEREADY 1012,4.0,13.0,52.0,EVEREADY,EVEREADY INDS,BATTERIES,NON-ALKALINE,2020-01-06,36.1083498,-80.097596,North Carolina,549
LIFEBUOY TOTAL,9.0,28.0,252.0,LIFEBUOY,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,POPULAR,2020-01-06,36.1083498,-80.097596,North Carolina,549
SURF EXCEL EASY WASH,4.0,10.0,40.0,SURF,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-06,36.1083498,-80.097596,North Carolina,549
JELIMALS FRUITY BEARS,1.0,9.5,9.5,JELIMALS,I T C,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-06,35.12467569,-80.70819174,North Carolina,550
MAGGI MASALA,1.0,12.0,12.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-06,35.12467569,-80.70819174,North Carolina,550
AMUL,1.0,80.0,80.0,AMUL,G C M M F,CHEESE        ,CHEESE SPREAD,2020-01-06,33.81863895,-117.941768,California,551
KISMI BAR,2.0,2.0,4.0,PARLE KISMI BAR,PARLE PRODS,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-06,33.81863895,-117.941768,California,551
LAYS AMERICAN STYLE,3.0,10.0,30.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-06,33.81863895,-117.941768,California,551
LUX ROSE BLOOM,1.0,10.0,10.0,LUX,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-06,33.81863895,-117.941768,California,551
NATURE FRESH ACTILITE,1.0,98.0,98.0,NATURE FRESH ACTILITE,CARGILL FOODS,REFINED EDIBLE OILS-ALL PACKS,SUN FLOWER,2020-01-06,33.81863895,-117.941768,California,551
NUTRICHOICE DIGESTIVE,1.0,10.0,10.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,33.81863895,-117.941768,California,551
WHISPER CHOICE ULTRA,1.0,39.0,39.0,WHISPER CHOICE,PROCTER & GAMBLE,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-06,33.81863895,-117.941768,California,551
ARIEL COMPLETE,2.0,9.75,19.5,ARIEL,PROCTER & GAMBLE,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-06,35.00922581,-80.56364479,North Carolina,552
BROOKE BOND TAAZA LEAF,1.0,20.0,20.0,BROOKE BOND TAAZA,HINDUSTAN UNILEVER LIMITED,PACKAGED TEA,MAIN PACKS,2020-01-06,35.00922581,-80.56364479,North Carolina,552
GOOD DAY CASHEW,4.0,9.75,39.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.00922581,-80.56364479,North Carolina,552
HAPPY HAPPY,1.0,9.75,9.75,PARLE HAPPY HAPPY,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.00922581,-80.56364479,North Carolina,552
ARIEL COMPLETE,1.0,9.75,9.75,ARIEL,PROCTER & GAMBLE,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-06,34.47069588,-117.24579150000001,California,553
GOVIND,1.0,117.0,117.0,GOVIND,GOVIND MILK & MILK PRODUCTS PV,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-06,34.47069588,-117.24579150000001,California,553
LUX WHITE,2.0,30.0,60.0,LUX,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-06,34.47069588,-117.24579150000001,California,553
MAGGI MASALA,1.0,65.0,65.0,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-06,34.47069588,-117.24579150000001,California,553
NUTRICHOICE DIGESTIVE,1.0,20.0,20.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,34.47069588,-117.24579150000001,California,553
PRIYAGOLD BUTTER DELITE,1.0,10.0,10.0,PRIYAGOLD,SURYA FOOD & AGRO,BISCUITS - CORE & NON CORE,SALT CRACKER,2020-01-06,34.47069588,-117.24579150000001,California,553
SOCIETY LEAF,1.0,40.0,40.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-06,34.47069588,-117.24579150000001,California,553
SUNNY,1.0,36.0,36.0,SUNNY,SUNNY HOME CARE PVT LTD,CLEANERS - FLOOR,LIQUIDS,2020-01-06,34.47069588,-117.24579150000001,California,553
WARANA,2.0,22.6,45.2,WARANA,WARANA MILK & MILK PROD LTD,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-06,34.47069588,-117.24579150000001,California,553
AMUL,1.0,225.0,225.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-06,34.13572656,-118.04973659999999,California,554
CHUPA CHUPS,1.0,5.0,5.0,CHUPA CHUPS,PERFETTI VAN MELLE,CONFECTIONERY - LOLLIPOP/FMR,LOLIPOPS,2020-01-06,34.13572656,-118.04973659999999,California,554
EVEREST,2.0,9.5,19.0,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-06,34.13572656,-118.04973659999999,California,554
LIPTON GREEN TEA,1.0,145.0,145.0,LIPTON,HINDUSTAN UNILEVER LIMITED,PACKAGED TEA,MAIN PACKS,2020-01-06,34.13572656,-118.04973659999999,California,554
SESA,1.0,48.0,48.0,SESA,BAN LABS,HAIR OILS PKTP,RIGID,2020-01-06,34.13572656,-118.04973659999999,California,554
COLGATE MAXFRSH SPICY FRSH RED,1.0,162.0,162.0,COLGATE MAX FRESH,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-06,35.12017355,-120.6017122,California,555
EVEREST,1.0,35.5,35.5,EVEREST,S NARENDRA KUMAR,SPICES ,BLENDED,2020-01-06,35.12017355,-120.6017122,California,555
GOOD DAY CASHEW,1.0,9.75,9.75,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.12017355,-120.6017122,California,555
KISMI BAR,1.0,2.0,2.0,PARLE KISMI BAR,PARLE PRODS,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-06,35.12017355,-120.6017122,California,555
WHISPER CHOICE ULTRA,1.0,39.0,39.0,WHISPER CHOICE,PROCTER & GAMBLE,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-06,35.12017355,-120.6017122,California,555
BOURNVITA,1.0,107.0,107.0,BOURNVITA,MONDELEZ INTERNATIONAL,BEVERAGES,BROWN POWDERS,2020-01-06,35.59541586,-80.87568099,North Carolina,556
GODREJ NUPUR MEHENDI,1.0,5.0,5.0,GODREJ NUPUR MEHENDI,GODREJ CONSUMER PRODS,HAIR DYES     ,HAIR DYES     (1/76),2020-01-06,35.59541586,-80.87568099,North Carolina,556
GOOD DAY CASHEW,1.0,9.75,9.75,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.59541586,-80.87568099,North Carolina,556
MAGGI MASALA,2.0,11.75,23.5,MAGGI,NESTLE INDIA,VERMICELLI & NOODLE,INSTANT NOODLES,2020-01-06,35.59541586,-80.87568099,North Carolina,556
PATANJALI,1.0,35.0,35.0,PATANJALI,PATANJALI AYURVED LTD,HAIR DYES     ,HAIR DYES     (1/76),2020-01-06,35.59541586,-80.87568099,North Carolina,556
TANG,1.0,5.0,5.0,TANG,MONDELEZ INTERNATIONAL,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,2020-01-06,35.59541586,-80.87568099,North Carolina,556
SURF EXCEL MATIC TOP LOAD,1.0,209.0,209.0,SURF,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-06,38.9412008,-121.09614850000001,California,557
TANG,2.0,5.0,10.0,TANG,MONDELEZ INTERNATIONAL,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,2020-01-06,38.9412008,-121.09614850000001,California,557
SOCIETY LEAF,1.0,108.0,108.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-06,35.80699294,-78.81516062,North Carolina,558
JALANI,3.0,2.0,6.0,JALANI,JALANI ENTERPRISE,SPICES ,BLENDED,2020-01-06,34.12814642,-117.8915716,California,559
PANTENE CONDITIONER,1.0,4.0,4.0,PANTENE,PROCTER & GAMBLE,HAIR CONDITIONERS,HAIR CONDITIONERS,2020-01-06,34.12814642,-117.8915716,California,559
AMUL,1.0,45.0,45.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-06,35.35212177,-119.1191179,California,560
KELLOGG'S KPAK CHOCOS,1.0,9.8,9.8,KELLOGG'S KPAK,KELLOGG'S INDIA,BREAKFAST CEREALS,READY TO EAT CEREALS,2020-01-06,35.35212177,-119.1191179,California,560
KELLOGG'S KPAK CHOCOS DISCOVRY,1.0,10.0,10.0,KELLOGG'S KPAK,KELLOGG'S INDIA,BREAKFAST CEREALS,READY TO EAT CEREALS,2020-01-06,35.35212177,-119.1191179,California,560
MARIE GOLD REGULAR,1.0,10.0,10.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-06,35.35212177,-119.1191179,California,560
GOOD DAY CASHEW,1.0,20.0,20.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.102923499999996,-77.08543289,North Carolina,561
HALDIRAM BOONDI,4.0,10.0,40.0,HALDIRAM,HALDIRAM,SALTY SNACKS ,BANANA CHIPS/LACHA/OTHERS,2020-01-06,35.102923499999996,-77.08543289,North Carolina,561
HALDIRAM OTHER SEV BHUJIA,4.0,10.0,40.0,HALDIRAM,HALDIRAM,SALTY SNACKS ,SEV BHUJIA,2020-01-06,35.102923499999996,-77.08543289,North Carolina,561
OREO CHOCOLATE,1.0,10.0,10.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,35.102923499999996,-77.08543289,North Carolina,561
PARLE-G,2.0,5.0,10.0,PARLE-G,PARLE PRODS,BISCUITS - CORE & NON CORE,GLUCOSE,2020-01-06,35.102923499999996,-77.08543289,North Carolina,561
TANG,1.0,5.0,5.0,TANG,MONDELEZ INTERNATIONAL,SQSH CRDLS & SFT DRNK-CONVERTD,CONCTN POWDERS,2020-01-06,35.102923499999996,-77.08543289,North Carolina,561
KISSAN FRESH KETCHUP,1.0,15.0,15.0,KISSAN,HINDUSTAN UNILEVER LIMITED,KETCHUPS/SAUCES,KETCHUPS/SAUCES,2020-01-06,35.39223261,-118.9679403,California,562
NUTRICHOICE DIGESTIVE,1.0,20.0,20.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.39223261,-118.9679403,California,562
VIM,1.0,10.0,10.0,VIM,HINDUSTAN UNILEVER LIMITED,CLEANERS - UTENSIL,TRADITIONAL,2020-01-06,35.39223261,-118.9679403,California,562
YOLI YOLA,1.0,10.0,10.0,YOLI YOLA,U FOODS INDIA PVT LTD,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-06,35.39223261,-118.9679403,California,562
AMUL,1.0,225.0,225.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-06,35.33770689999999,-119.03516040000001,California,563
BINGO MADANGLES TOM MISCHIEF,2.0,10.0,20.0,BINGO MAD ANGLES,I T C,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-06,35.33770689999999,-119.03516040000001,California,563
PATANJALI ANTI-BACTERIAL HRBL,1.0,43.0,43.0,PATANJALI,PATANJALI AYURVED LTD,LIQUID TOILET SOAPS  ,HAND WASH,2020-01-06,35.33770689999999,-119.03516040000001,California,563
PILLSBURY,1.0,9.8,9.8,PILLSBURY,GENERAL MILLS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.33770689999999,-119.03516040000001,California,563
CHUPA CHUPS SOUR BITES,1.0,10.0,10.0,CHUPA CHUPS,PERFETTI VAN MELLE,CONFECTIONERY - TOFFEE/HBC,TOFFEES,2020-01-06,35.401163399999994,-119.0918348,California,564
GODREJ NO 1 LIME AND ALOE VERA,4.0,9.5,38.0,GODREJ NO 1,GODREJ CONSUMER PRODS,TOILET SOAPS ,PREMIUM,2020-01-06,35.401163399999994,-119.0918348,California,564
KUR KURE SOLID MASTI,1.0,10.0,10.0,KUR KURE,PEPSICO INDIA,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-06,35.401163399999994,-119.0918348,California,564
PARLE 20-20 CASHEW,1.0,10.0,10.0,PARLE 20-20,PARLE PRODS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.401163399999994,-119.0918348,California,564
COLGATE DENTALCREAM,1.0,20.0,20.0,COLGATE DENTALCREAM,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-06,35.35453087,-119.05705890000002,California,565
DEL MONTE,1.0,10.0,10.0,DEL MONTE,FIELDFRESH FOODS PRIVATE LTD,VERMICELLI & NOODLE,PASTA,2020-01-06,35.35453087,-119.05705890000002,California,565
DETTOL ORIGINAL,1.0,92.0,92.0,DETTOL,RECKITT BENCKISER,TOILET SOAPS ,PREMIUM,2020-01-06,35.35453087,-119.05705890000002,California,565
EVEREST,1.0,75.0,75.0,EVEREST,S NARENDRA KUMAR,SPICES ,PURE,2020-01-06,35.35453087,-119.05705890000002,California,565
GEMS SURPRISE,1.0,40.0,40.0,GEMS,MONDELEZ INTERNATIONAL,CHOCOLATE,SUGAR PANNED,2020-01-06,35.35453087,-119.05705890000002,California,565
GOOD DAY NUTS,1.0,10.0,10.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.35453087,-119.05705890000002,California,565
WHEEL GREEN,1.0,10.0,10.0,WHEEL,HINDUSTAN UNILEVER LIMITED,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,2020-01-06,35.35453087,-119.05705890000002,California,565
50-50 MSK CK,2.0,10.0,20.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-06,35.30652184,-119.0925288,California,566
GARDEN,1.0,35.0,35.0,GARDEN,GARDEN HYGIENIC SNACKS,SALTY SNACKS ,SEV BHUJIA,2020-01-06,35.30652184,-119.0925288,California,566
GOOD DAY NUTS,1.0,20.0,20.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.30652184,-119.0925288,California,566
GOOD KNIGHT ADVANCE ACTIVE,1.0,84.0,84.0,GOOD KNIGHT,GODREJ CONSUMER PRODS,MOSQUITO REPELLANTS CTG ,STARTER KIT LV,2020-01-06,35.30652184,-119.0925288,California,566
NUTRICHOICE DIGESTIVE,1.0,20.0,20.0,NUTRICHOICE,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,35.30652184,-119.0925288,California,566
PEPPY,1.0,10.0,10.0,PEPPY,VENKATARAMAN FOOD PROD,SALTY SNACKS ,EXTRUDED SNACKS,2020-01-06,35.30652184,-119.0925288,California,566
COLGATE MAXFRSH SPICY FRSH RED,1.0,9.75,9.75,COLGATE MAX FRESH,COLGATE-PALMOLIVE,TOOTH PASTES,TOOTH PASTES,2020-01-06,34.01328442,-118.336625,California,567
NICE TIME,1.0,10.0,10.0,NICE TIME,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,34.01328442,-118.336625,California,567
SAFFOLA GOLD,1.0,699.0,699.0,SAFFOLA,MARICO INDS,REFINED EDIBLE OILS-ALL PACKS,BLENDED OIL,2020-01-06,34.01328442,-118.336625,California,567
SOCIETY LEAF,1.0,10.0,10.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-06,34.01328442,-118.336625,California,567
SUNFEAST SPECIAL CREAM CHOCO,2.0,5.0,10.0,SUNFEAST SPECIAL CREAM,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,34.01328442,-118.336625,California,567
WARANA,2.0,22.5,45.0,WARANA,WARANA MILK & MILK PROD LTD,PACKAGED PURE GHEE,PACKAGED PURE GHEE,2020-01-06,34.01328442,-118.336625,California,567
LAYS AMERICAN STYLE,2.0,10.0,20.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-06,35.08232181,-80.8772785,North Carolina,568
MARIE GOLD REGULAR,1.0,10.0,10.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-06,35.08232181,-80.8772785,North Carolina,568
RIN,1.0,36.6,36.6,RIN,HINDUSTAN UNILEVER LIMITED,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-06,35.08232181,-80.8772785,North Carolina,568
SOFY BODY FIT,1.0,38.0,38.0,SOFY,UNICHARM INDIA PVT LTD,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-06,35.08232181,-80.8772785,North Carolina,568
WHISPER ULTRA CLEAN,1.0,29.0,29.0,WHISPER ULTRA,PROCTER & GAMBLE,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-06,35.08232181,-80.8772785,North Carolina,568
GOLDEN OREO,1.0,10.0,10.0,OREO,MONDELEZ INTERNATIONAL,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,35.78765912,-78.66679,North Carolina,569
50-50 MSK CK,10.0,10.0,100.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-06,34.069396000000005,-117.97208,California,570
TATA SALT,1.0,19.0,19.0,TATA,TATA CHEM,ALL IODISED SALT,POWDERED SALT,2020-01-06,34.069396000000005,-117.97208,California,570
TIDE NATURALS,1.0,10.0,10.0,TIDE,PROCTER & GAMBLE,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,2020-01-06,34.069396000000005,-117.97208,California,570
WHISPER CHOICE ULTRA,1.0,39.0,39.0,WHISPER CHOICE,PROCTER & GAMBLE,SANITARY NAPKINS,SANITARY NAPKINS,2020-01-06,34.069396000000005,-117.97208,California,570
BRITANNIA BOURBON,2.0,10.0,20.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,33.9238641,-116.94544270000002,California,571
BRITANNIA BOURBON,10.0,10.0,100.0,BRITANNIA BOURBON,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,33.9238641,-116.94544270000002,California,571
GOOD DAY CASHEW,5.0,20.0,100.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,33.9238641,-116.94544270000002,California,571
GOOD DAY CASHEW,10.0,10.0,100.0,GOOD DAY,BRITANNIA INDS,BISCUITS - CORE & NON CORE,SWEET/COOKIES,2020-01-06,33.9238641,-116.94544270000002,California,571
LAYS AMERICAN STYLE,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-06,33.9238641,-116.94544270000002,California,571
MARIE GOLD REGULAR,1.0,10.0,10.0,MARIE GOLD,BRITANNIA INDS,BISCUITS - CORE & NON CORE,MARIE,2020-01-06,33.9238641,-116.94544270000002,California,571
TREAT JAM,5.0,25.0,125.0,TREAT,BRITANNIA INDS,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,33.9238641,-116.94544270000002,California,571
50-50 MSK CK,1.0,10.0,10.0,50-50,BRITANNIA INDS,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,2020-01-06,34.85281236,-117.08279669999999,California,572
LAYS AMERICAN STYLE,1.0,10.0,10.0,LAYS,PEPSICO INDIA,SALTY SNACKS ,POTATO WAFERS,2020-01-06,34.85281236,-117.08279669999999,California,572
PEARS PURE AND GENTLE,1.0,41.0,41.0,PEARS,HINDUSTAN UNILEVER LIMITED,TOILET SOAPS ,PREMIUM,2020-01-06,34.85281236,-117.08279669999999,California,572
CLEAR COMPLETE ACTIVE CARE,1.0,140.0,140.0,CLEAR,HINDUSTAN UNILEVER LIMITED,SHAMPOO - BY SEGMENTS,BOTTLES / TUBES,2020-01-06,37.87939337,-122.29632450000001,California,573
SOCIETY LEAF,1.0,10.0,10.0,SOCIETY,HASMUKHRAI & CO,PACKAGED TEA,MAIN PACKS,2020-01-06,37.87939337,-122.29632450000001,California,573
SUNFEAST DARK FANTSY CHOCOFILS,1.0,30.0,30.0,SUNFEAST DARK FANTASY,I T C,BISCUITS - CORE & NON CORE,CREAM,2020-01-06,37.87939337,-122.29632450000001,California,573
AMUL,1.0,46.0,46.0,AMUL,G C M M F,BUTTER MARGR  ,BUTTER,2020-01-06,37.86887329,-122.2674866,California,574
BINGO TEDHE MEDHE MAS TADKA,1.0,10.0,10.0,BINGO TEDHE MEDHE,I T C,SALTY SNACKS ,GATHIA/PAPRI/RIBLON,2020-01-06,37.86887329,-122.2674866,California,574
DALDA,2.0,60.0,120.0,DALDA,BUNGE INDIA PRIVATE LIMITED,VANASPATI CONS PACK ,VANASPATI CONS PACK (8/94),2020-01-06,37.86887329,-122.2674866,California,574
AMUL,1.0,69.0,69.0,AMUL,G C M M F,CHEESE        ,PROCESSED CHEESE,2020-01-06,35.72209973,-78.65235203,North Carolina,575
